#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000261210.9	820	249	0.45235000000000003	8.499721336364747	1	0.999859	coding
ENST00000266732.8	3615	695	0.46221999999999996	7.56245059967041	1	1	coding
ENST00000548223.5	736	170	0.46235	9.70972843170166	1	0.98713	coding
ENST00000556029.6	4136	455	0.38739	9.386741828918456	1	1	coding
ENST00000556678.1	713	55	0.40814	8.929725456237794	-1	0.0634049	noncoding
ENST00000261636.13	3197	182	0.34157000000000004	5.630891227722167	1	0.973686	coding
ENST00000536227.5	1322	165	0.33265999999999996	5.6038927078247065	1	0.924869	coding
ENST00000551671.5	879	195	0.39174	6.305342674255372	1	0.994411	coding
ENST00000551688.1	470	53	0.44977999999999996	6.133688926696778	1	0.0502818	noncoding
ENST00000240079.11	882	195	0.45404	4.352639198303222	1	0.99958	coding
ENST00000541569.5	569	168	0.44722	4.591021919250489	1	0.996621	coding
ENST00000545679.5	865	194	0.46802	4.352639198303222	1	0.999516	coding
ENST00000276431.9	3998	441	0.30121	5.387392997741699	1	1	coding
ENST00000347739.3	1723	412	0.39996	5.456566047668456	1	1	coding
ENST00000520109.1	674	81	0.42218	4.330699348449708	-1	0.0391332	noncoding
ENST00000523504.5	1464	261	0.41842999999999997	5.110700798034667	1	0.999985	coding
ENST00000523752.5	3328	206	0.30720000000000003	4.628251457214356	1	0.994266	coding
ENST00000240185.8	4185	415	0.33947000000000005	5.848129844665528	1	1	coding
ENST00000315091.7	1835	296	0.44593	6.122377967834471	1	0.999998	coding
ENST00000439080.6	1388	299	0.34453	8.267506217956544	1	0.999501	coding
ENST00000480464.2	790	26	0.33511	7.810167503356935	1	0.00505749	noncoding
ENST00000496840.1	692	22	0.34439	10.289105796813963	1	0.00942748	noncoding
ENST00000607145.1	870	47	0.34095	10.450018882751461	1	0.0241646	noncoding
ENST00000612387.1	651	40	0.37449	6.693723487854004	1	0.0115177	noncoding
ENST00000614757.4	1793	299	0.44523999999999997	6.122377967834471	1	0.999998	coding
ENST00000617757.1	434	47	0.32388	7.76826457977295	1	0.0131161	noncoding
ENST00000618606.1	584	69	0.3698	9.624243354797361	1	0.0613837	noncoding
ENST00000621573.1	992	56	0.36580999999999997	9.129770851135255	1	0.0307324	noncoding
ENST00000621715.4	816	243	0.48062000000000005	7.638273811340333	-1	0.392908	noncoding
ENST00000629725.2	1031	299	0.49377	6.122377967834471	1	0.999998	coding
ENST00000639083.1	2269	415	0.42128000000000004	5.848129844665528	1	1	coding
ENST00000649624.1	810	270	0.46557000000000004	5.186296653747558	1	0.999995	coding
ENST00000263932.7	3760	596	0.36985	5.443265724182129	1	1	coding
ENST00000413146.6	2363	138	0.33607	9.210743141174316	1	0.43271	noncoding
ENST00000479933.2	2120	138	0.33333	9.210743141174316	1	0.418872	noncoding
ENST00000311212.9	2672	77	0.32244000000000006	10.01924114227295	1	0.0569598	noncoding
ENST00000517844.5	604	77	0.35962	10.01924114227295	1	0.0796234	noncoding
ENST00000519744.5	785	49	0.41164	10.375235557556149	1	0.0447379	noncoding
ENST00000519882.5	959	77	0.33534	10.01924114227295	1	0.0631508	noncoding
ENST00000520347.5	3502	148	0.33931	10.065980720520017	1	0.5	coding
ENST00000521272.5	732	77	0.44455	10.01924114227295	1	0.239817	noncoding
ENST00000357849.9	1296	335	0.46173	6.096232032775878	1	1	coding
ENST00000521386.5	5691	244	0.29595000000000005	5.440935325622559	1	0.997507	coding
ENST00000523086.5	717	97	0.39324000000000003	5.467820167541503	1	0.412488	noncoding
ENST00000316881.9	5745	631	0.39774	8.443440437316898	1	1	coding
ENST00000570473.5	498	27	0.48033999999999993	7.9998979568481445	1	0.0136799	noncoding
ENST00000570749.5	614	156	0.46835	9.04209384918213	1	0.975066	coding
ENST00000572550.1	519	151	0.42318	8.886596107482912	-1	0.148286	noncoding
ENST00000574234.1	471	34	0.4474	8.93829975128174	1	0.0215477	noncoding
ENST00000682509.1	1663	136	0.41630999999999996	8.730776023864745	1	0.804958	coding
ENST00000262288.8	1921	453	0.46693999999999997	5.604688453674316	1	1	coding
ENST00000570479.1	924	179	0.47527	7.745017433166503	1	0.994313	coding
ENST00000573239.1	930	134	0.44981000000000004	5.186865043640136	1	0.947038	coding
ENST00000504102.6	2850	375	0.33264000000000005	5.579906654357909	1	0.999999	coding
ENST00000504889.5	400	55	0.46519000000000005	4.6691186904907225	1	0.101224	noncoding
ENST00000505581.5	984	238	0.35983000000000004	6.218208503723144	-1	0.24356	noncoding
ENST00000572686.1	2135	52	0.33686	6.1751813888549805	1	0.0196665	noncoding
ENST00000507773.6	1320	256	0.43167	8.971694374084475	1	0.999784	coding
ENST00000508749.1	464	72	0.40992	6.466538047790528	1	0.105594	noncoding
ENST00000649906.1	1611	360	0.46498	9.421877098083495	1	1	coding
ENST00000349033.10	4797	1452	0.45409000000000005	5.129116630554199	1	1	coding
ENST00000582740.1	4834	1232	0.45359	4.914663124084471	1	1	coding
ENST00000240364.7	2329	454	0.37505	8.669466590881349	1	1	coding
ENST00000514018.5	1128	37	0.38476999999999995	8.023364448547362	-1	0.0425496	noncoding
ENST00000240423.9	6030	742	0.40129000000000004	4.916368293762206	1	1	coding
ENST00000427946.5	2363	606	0.4591	4.725218772888183	1	1	coding
ENST00000435349.1	779	179	0.46948	4.830825614929199	1	0.997997	coding
ENST00000455200.5	2952	731	0.4724	4.916368293762206	1	1	coding
ENST00000240487.5	4299	1379	0.44034999999999996	6.264816474914551	1	1	coding
ENST00000409663.7	5017	1610	0.45434	6.426580238342285	1	1	coding
ENST00000409959.8	5006	1611	0.45434	6.426580238342285	1	1	coding
ENST00000478919.1	734	24	0.37458	11.999967765808105	1	0.0122105	noncoding
ENST00000338910.9	2435	524	0.44398	6.256461143493653	1	1	coding
ENST00000471658.5	1647	394	0.46149	6.192176246643067	1	1	coding
ENST00000492741.5	1709	394	0.4643	6.192176246643067	1	1	coding
ENST00000619300.4	2013	524	0.46573	6.256461143493653	1	1	coding
ENST00000376233.8	4090	641	0.36723	8.876216697692872	1	1	coding
ENST00000602149.1	5505	214	0.31285	9.521287345886229	1	0.869225	coding
ENST00000367509.8	1677	265	0.37366	5.4295675277709945	1	0.999937	coding
ENST00000453650.2	939	245	0.43131	5.922645759582519	-1	0.357074	noncoding
ENST00000367506.10	4361	734	0.40037	8.10975208282471	1	1	coding
ENST00000458395.1	735	88	0.49013	5.707908058166503	1	0.344262	noncoding
ENST00000393765.7	2234	345	0.4552	9.178508949279784	1	0.999999	coding
ENST00000480814.5	2107	247	0.40781	9.24626522064209	1	0.999059	coding
ENST00000264246.8	2737	289	0.33465	7.578706550598145	1	0.999338	coding
ENST00000383669.3	771	257	0.46518999999999994	8.14140605926514	1	0.999943	coding
ENST00000478182.5	1491	289	0.40176	7.578706550598145	1	0.99996	coding
ENST00000302550.16	4017	195	0.35575999999999997	4.861859703063964	1	0.995568	coding
ENST00000484738.1	1126	60	0.37303000000000003	10.61202793121338	1	0.0491222	noncoding
ENST00000495237.1	1294	92	0.40441999999999995	9.601937294006348	-1	0.114813	noncoding
ENST00000496667.1	543	109	0.4119900000000001	9.36675662994385	-1	0.118548	noncoding
ENST00000616080.2	4131	594	0.35655000000000003	8.65824909210205	1	1	coding
ENST00000452089.5	2099	228	0.40877	10.385872840881348	1	0.995523	coding
ENST00000493091.5	4345	163	0.31579	5.873195838928221	1	0.86859	coding
ENST00000609309.3	1324	228	0.39582000000000006	10.385872840881348	1	0.992757	coding
ENST00000382870.7	3456	758	0.42291	5.4837350845336905	1	1	coding
ENST00000382871.3	5051	1378	0.47939	5.952997779846191	1	1	coding
ENST00000382881.7	1912	463	0.45449999999999996	7.448431587219238	1	1	coding
ENST00000382883.7	5445	592	0.37005999999999994	5.053975486755371	1	1	coding
ENST00000490422.1	359	72	0.44962	4.153532218933106	-1	0.0456877	noncoding
ENST00000610343.5	7429	1378	0.38783	5.952997779846191	1	1	coding
ENST00000319106.12	2159	683	0.47767	5.196243476867674	1	1	coding
ENST00000462788.6	1995	446	0.38177	4.964056205749511	1	1	coding
ENST00000485960.7	3157	675	0.40317	5.229835319519042	1	1	coding
ENST00000307714.12	2738	382	0.46751	9.710115242004395	1	1	coding
ENST00000327300.12	2713	444	0.44401999999999997	8.726005363464353	1	1	coding
ENST00000484270.2	1989	348	0.43093	6.059627723693848	1	1	coding
ENST00000492989.1	1215	405	0.48213	6.778697776794433	1	1	coding
ENST00000263967.4	9259	1069	0.34773	6.876119804382324	1	1	coding
ENST00000643187.1	4130	1001	0.43428000000000005	6.805866813659668	1	1	coding
ENST00000381938.4	1923	297	0.30228	7.981137657165528	1	0.997009	coding
ENST00000495029.1	520	52	0.40387	9.156976509094239	1	0.036505	noncoding
ENST00000369763.5	3313	770	0.45461000000000007	9.71791591644287	1	1	coding
ENST00000485275.2	1796	234	0.34523000000000004	9.504396629333495	1	0.978403	coding
ENST00000494675.5	1912	234	0.34846	9.504396629333495	1	0.980901	coding
ENST00000264126.9	7152	685	0.3884	5.967719078063964	1	1	coding
ENST00000676184.1	2741	685	0.48236	5.967719078063964	1	1	coding
ENST00000241436.9	14623	871	0.32213	8.417201805114747	1	1	coding
ENST00000503479.6	2482	397	0.45074	8.08705921173096	1	1	coding
ENST00000509126.2	2441	490	0.45267	8.451885795593263	1	1	coding
ENST00000514141.5	4345	428	0.37289	8.143597984313967	1	1	coding
ENST00000381120.8	995	279	0.46162	9.70399074554443	1	0.99997	coding
ENST00000405591.3	889	288	0.48439	9.721719551086426	1	0.999992	coding
ENST00000483903.1	403	57	0.42991	10.572444343566893	-1	0.122904	noncoding
ENST00000241502.9	6733	319	0.31520000000000004	11.777809715270998	1	0.94813	coding
ENST00000415708.6	1342	293	0.38157	11.835122108459473	1	0.995819	coding
ENST00000424384.2	1758	252	0.38339	11.833510398864746	1	0.982891	coding
ENST00000428738.5	718	176	0.34814000000000006	11.999967765808105	-1	0.136973	noncoding
ENST00000391980.7	1587	382	0.43875000000000003	4.7110090255737305	1	1	coding
ENST00000406593.1	802	194	0.43639	4.1974687576293945	1	0.999577	coding
ENST00000455202.6	2626	92	0.31871	11.125067329406736	1	0.0850822	noncoding
ENST00000464344.6	3993	104	0.29676	8.965763282775882	1	0.105819	noncoding
ENST00000298569.9	2786	306	0.36009	9.394735908508299	1	0.999524	coding
ENST00000393728.6	2243	99	0.3199	9.750601387023924	1	0.111698	noncoding
ENST00000620366.4	2452	225	0.3199	9.801789283752441	1	0.91382	coding
ENST00000241704.8	5318	1225	0.45861	7.699432563781738	1	1	coding
ENST00000368069.7	4664	1234	0.45201	7.529256629943849	1	1	coding
ENST00000545284.1	879	230	0.44849999999999995	5.698302268981934	-1	0.352286	noncoding
ENST00000648280.1	2160	401	0.44959	5.2387590408325195	1	1	coding
ENST00000648805.1	4504	750	0.42647000000000007	6.753290748596191	1	1	coding
ENST00000649231.1	3969	610	0.35278	9.245749473571777	1	1	coding
ENST00000649676.1	4031	960	0.46641	6.879700660705566	1	1	coding
ENST00000319715.10	6858	1793	0.43764	9.651642417907716	1	1	coding
ENST00000348022.6	5739	1759	0.41371	9.635847663879392	1	1	coding
ENST00000381039.7	3384	953	0.48448	9.13002872467041	1	1	coding
ENST00000355758.9	3805	972	0.47972	7.004462242126464	1	1	coding
ENST00000396516.6	3845	972	0.47767	7.004462242126464	1	1	coding
ENST00000570862.1	415	80	0.43180999999999997	9.09792346954346	-1	0.0798956	noncoding
ENST00000571405.5	1930	193	0.35701	9.000447273254395	1	0.937916	coding
ENST00000572870.5	663	152	0.43544000000000005	8.275758171081545	-1	0.132387	noncoding
ENST00000575041.5	780	172	0.42924999999999996	8.64458179473877	-1	0.173591	noncoding
ENST00000575984.1	2632	168	0.34896	5.980848884582519	1	0.940259	coding
ENST00000576247.1	480	153	0.43517	8.447630882263184	-1	0.139164	noncoding
ENST00000265447.8	2526	473	0.39039999999999997	7.541988563537598	1	1	coding
ENST00000422982.8	6734	506	0.31065	7.532951164245606	1	1	coding
ENST00000463340.1	377	22	0.34397999999999995	7.934591484069824	1	0.00429807	noncoding
ENST00000463657.1	780	33	0.2989	5.811298179626465	1	0.00921692	noncoding
ENST00000298784.5	3402	836	0.47851	6.4119157791137695	1	1	coding
ENST00000298786.5	3601	905	0.47333	6.258223152160644	1	1	coding
ENST00000414063.6	2619	243	0.33372	7.211867713928222	1	0.995356	coding
ENST00000571696.6	753	54	0.33843	4.906194114685058	1	0.0358169	noncoding
ENST00000571798.1	555	57	0.35720999999999997	9.185149192810059	1	0.0303668	noncoding
ENST00000573201.6	1719	111	0.35469	7.529256629943849	1	0.286809	noncoding
ENST00000575076.5	2531	243	0.34756	7.211867713928222	1	0.997177	coding
ENST00000575754.1	761	58	0.38984	7.812681770324707	-1	0.0458686	noncoding
ENST00000648681.1	3899	235	0.338	8.412817955017093	1	0.986218	coding
ENST00000370202.5	1180	268	0.42603	5.81402645111084	1	0.999984	coding
ENST00000473397.1	513	24	0.42208	9.991971015930176	1	0.0136987	noncoding
ENST00000337393.10	5541	1328	0.44605	8.430482292175295	1	1	coding
ENST00000370440.5	5702	1328	0.45088	8.430482292175295	1	1	coding
ENST00000479798.1	725	139	0.39891999999999994	10.149467277526853	1	0.73098	coding
ENST00000477322.1	755	56	0.32375	4.917789268493652	1	0.0384992	noncoding
ENST00000484158.1	1038	141	0.45971999999999996	9.219317436218262	-1	0.162683	noncoding
ENST00000610020.2	16899	613	0.27415	7.863934135437012	1	1	coding
ENST00000309315.9	5228	921	0.40701	6.678035926818848	1	1	coding
ENST00000441627.5	5089	921	0.40536	6.678035926818848	1	1	coding
ENST00000463056.5	3240	544	0.4270300000000001	6.012735557556151	1	1	coding
ENST00000463931.1	861	115	0.39069	4.260332679748536	-1	0.0550527	noncoding
ENST00000478045.5	3549	443	0.36424999999999996	5.857110404968262	1	1	coding
ENST00000482322.1	724	129	0.39283	5.731666755676271	-1	0.0686595	noncoding
ENST00000492001.1	680	88	0.42236	6.005005455017089	1	0.306967	noncoding
ENST00000350320.11	4284	438	0.39485000000000003	8.764041709899903	1	1	coding
ENST00000435235.6	1584	402	0.43376	8.35247554779053	1	1	coding
ENST00000485569.1	333	92	0.39641	6.85906810760498	-1	0.0483719	noncoding
ENST00000635175.1	1464	385	0.44538	8.35254001617432	1	1	coding
ENST00000705486.1	2349	437	0.46491	8.764041709899903	1	1	coding
ENST00000322275.9	969	167	0.4165	5.784754371643066	1	0.986812	coding
ENST00000409689.5	3231	539	0.44461	5.529092597961425	1	1	coding
ENST00000521082.5	3165	565	0.46345	5.664312553405763	1	1	coding
ENST00000337620.8	2128	184	0.39059999999999995	5.227107048034666	1	0.995018	coding
ENST00000396386.7	2061	184	0.35811	5.227107048034666	1	0.988789	coding
ENST00000409747.5	1717	102	0.31054000000000004	9.6304967880249	1	0.111366	noncoding
ENST00000456948.5	1068	62	0.33418	8.962991142272951	-1	0.122153	noncoding
ENST00000462165.2	949	106	0.41163000000000005	7.743028068542481	1	0.428648	noncoding
ENST00000481300.1	559	73	0.44602	4.8507192611694325	-1	0.0371631	noncoding
ENST00000497498.1	922	128	0.43226000000000003	8.554906272888186	-1	0.108834	noncoding
ENST00000409467.6	1311	286	0.46255	5.477425956726075	1	0.999998	coding
ENST00000409787.4	840	206	0.43383	7.622245216369629	1	0.997864	coding
ENST00000449201.5	306	58	0.45485	9.161295890808105	1	0.0953918	noncoding
ENST00000456458.5	1742	298	0.41184999999999994	5.570926094055174	1	0.999997	coding
ENST00000473083.1	369	54	0.42861000000000005	4.176893043518065	1	0.128505	noncoding
ENST00000610140.7	1667	337	0.45561	6.674455070495606	1	1	coding
ENST00000643244.1	1542	298	0.43998	5.570926094055174	1	0.999999	coding
ENST00000325974.9	2379	483	0.46446000000000004	6.067471504211425	1	1	coding
ENST00000496860.1	383	45	0.35513999999999996	8.769779396057132	1	0.0159981	noncoding
ENST00000628813.2	2218	340	0.45111	5.895249366760253	1	1	coding
ENST00000242257.14	1704	247	0.41197	9.604773902893069	1	0.999015	coding
ENST00000440306.3	1570	247	0.3981	9.604773902893069	1	0.998335	coding
ENST00000486040.1	2511	163	0.32431	7.656916999816895	1	0.732845	coding
ENST00000242275.7	1171	298	0.44986999999999994	9.51116580963135	1	0.999986	coding
ENST00000377716.6	1691	298	0.36301	9.51116580963135	1	0.999348	coding
ENST00000496760.5	1871	103	0.34944	9.646227073669433	1	0.180078	noncoding
ENST00000309951.8	7443	890	0.39259999999999995	6.232759284973144	1	1	coding
ENST00000379923.5	3601	890	0.47925000000000006	6.232759284973144	1	1	coding
ENST00000242323.8	7393	387	0.29343	7.229033088684083	1	0.999956	coding
ENST00000377724.8	7906	560	0.29367000000000004	7.301957511901856	1	1	coding
ENST00000461549.1	816	218	0.42112	7.074090003967284	-1	0.230566	noncoding
ENST00000483167.5	2496	222	0.35316000000000003	7.540510749816895	1	0.991356	coding
ENST00000393114.8	1494	158	0.36336999999999997	5.15583095550537	1	0.955395	coding
ENST00000424142.5	1738	103	0.33144	4.379580879211425	1	0.466889	noncoding
ENST00000483029.2	596	103	0.34819999999999995	4.379580879211425	1	0.514784	coding
ENST00000372979.9	3006	645	0.47516	4.7467039108276365	1	1	coding
ENST00000430082.6	2246	678	0.45353000000000004	4.739883232116699	1	1	coding
ENST00000454759.6	2084	602	0.47285	4.63046817779541	1	1	coding
ENST00000484976.6	1679	344	0.44205999999999995	4.216111946105957	1	1	coding
ENST00000307116.6	2727	535	0.47003	5.698188591003418	1	1	coding
ENST00000373008.7	2743	535	0.46798	5.698188591003418	1	1	coding
ENST00000464310.2	415	67	0.45066999999999996	8.852750205993651	1	0.131877	noncoding
ENST00000265870.7	2295	141	0.38654999999999995	9.71572399139404	1	0.707734	coding
ENST00000493963.5	1121	220	0.47709	9.871221733093261	-1	0.414703	noncoding
ENST00000608053.1	263	19	0.40859999999999996	9.78522090911865	-1	0.0715348	noncoding
ENST00000609923.6	6581	333	0.29772	9.867998313903808	1	0.99196	coding
ENST00000361148.6	807	231	0.4465799999999999	4.843273353576659	1	0.999943	coding
ENST00000373944.8	1857	278	0.46509999999999996	5.096491050720213	1	0.999997	coding
ENST00000395405.5	1851	278	0.46015	5.096491050720213	1	0.999997	coding
ENST00000460654.5	830	119	0.47246	9.92427921295166	1	0.853996	coding
ENST00000494312.5	1961	158	0.40212	6.7663068771362305	1	0.946455	coding
ENST00000373382.5	3229	328	0.32705	6.132893180847168	1	0.999974	coding
ENST00000395098.5	2554	252	0.40602	5.597981452941894	1	0.99994	coding
ENST00000489656.5	817	146	0.43321000000000004	6.426750755310058	-1	0.0972704	noncoding
ENST00000489794.1	928	227	0.41457	5.857110404968262	1	0.999696	coding
ENST00000490696.5	800	159	0.41237	9.344063758850098	-1	0.173998	noncoding
ENST00000261741.10	4148	961	0.47262	6.131983757019043	1	1	coding
ENST00000392561.7	3574	961	0.46219	6.131983757019043	1	1	coding
ENST00000545145.6	4422	961	0.48968999999999996	6.131983757019043	1	1	coding
ENST00000546876.1	604	143	0.40077999999999997	10.058889198303223	1	0.777809	coding
ENST00000553232.1	1265	113	0.36486999999999997	9.582854652404784	1	0.303831	noncoding
ENST00000392521.7	8736	2070	0.45625	6.243445014953613	1	1	coding
ENST00000544872.1	524	95	0.34844	9.956964683532714	-1	0.156466	noncoding
ENST00000677742.1	3949	435	0.32807000000000003	8.989487648010254	1	0.999991	coding
ENST00000678708.1	3368	111	0.30573000000000006	9.345095252990724	1	0.140203	noncoding
ENST00000242591.10	3124	677	0.45617	8.902777671813965	1	1	coding
ENST00000551273.1	549	86	0.39957000000000004	9.845821189880368	1	0.181485	noncoding
ENST00000552912.5	2710	677	0.43035999999999996	8.902777671813965	1	1	coding
ENST00000306014.10	4377	882	0.46677	10.030265235900881	1	1	coding
ENST00000314045.11	4380	883	0.46677	10.030265235900881	1	1	coding
ENST00000551912.1	458	54	0.34602	9.687873649597169	1	0.0275901	noncoding
ENST00000552375.1	780	208	0.44581	9.8444673538208	-1	0.317829	noncoding
ENST00000371761.4	995	169	0.46897	6.048487281799316	1	0.992141	coding
ENST00000396148.2	2076	181	0.46326	10.818197822570802	1	0.991521	coding
ENST00000381340.8	12564	2702	0.45661	6.0099504470825185	1	1	coding
ENST00000451599.6	2577	734	0.49298	5.278432655334471	-1	0.9999	coding
ENST00000381259.5	2334	442	0.42669	5.024987602233887	1	1	coding
ENST00000535212.1	376	33	0.42547999999999997	10.588690376281736	1	0.0260556	noncoding
ENST00000540401.5	1439	412	0.44730000000000003	5.335157966613769	1	1	coding
ENST00000242776.9	1498	428	0.4144	5.459180641174316	1	1	coding
ENST00000586558.5	1127	150	0.38338	4.312510871887207	1	0.976326	coding
ENST00000589318.5	1903	317	0.44717999999999997	6.602269554138184	1	0.999999	coding
ENST00000242786.6	3190	836	0.40537999999999996	6.5022897720336905	1	1	coding
ENST00000357355.7	3054	787	0.41407	6.572201728820801	1	1	coding
ENST00000358600.7	2751	743	0.414	6.7220861434936525	1	1	coding
ENST00000396679.6	1731	270	0.42838000000000004	4.82792682647705	1	0.999995	coding
ENST00000510693.5	1040	237	0.46066	4.835486412048339	1	0.999964	coding
ENST00000514814.5	1697	270	0.42838000000000004	4.82792682647705	1	0.999995	coding
ENST00000515497.5	653	176	0.44058	4.506843376159668	-1	0.220108	noncoding
ENST00000262053.8	2412	272	0.28656	8.439507865905764	1	0.976671	coding
ENST00000551831.5	970	137	0.37127	9.479640769958497	1	0.596256	coding
ENST00000552510.5	549	170	0.46606	5.2051103591918935	-1	0.196832	noncoding
ENST00000323833.12	1218	347	0.47200000000000003	7.604852485656739	1	1	coding
ENST00000457189.1	689	168	0.3769	9.371011543273926	-1	0.177769	noncoding
ENST00000651899.1	1085	130	0.41623	9.257353782653805	1	0.741107	coding
ENST00000424809.6	2569	641	0.42144	8.95461025238037	1	1	coding
ENST00000546704.1	552	109	0.39027	5.008617973327636	1	0.65673	coding
ENST00000550399.5	722	75	0.42824	6.958479499816894	1	0.136242	noncoding
ENST00000550440.5	805	75	0.43467	6.958479499816894	1	0.144427	noncoding
ENST00000293373.11	8980	1128	0.39744	6.393784141540528	1	1	coding
ENST00000545638.2	3612	1078	0.47211	6.169440650939941	1	1	coding
ENST00000548221.5	3559	670	0.46288	6.082590675354003	1	1	coding
ENST00000321898.10	3158	546	0.44702000000000003	9.005927085876465	1	1	coding
ENST00000547003.1	441	33	0.45858999999999994	11.711342811584473	1	0.0480921	noncoding
ENST00000548727.1	275	22	0.31788999999999995	4.512527275085449	1	0.00734917	noncoding
ENST00000552557.5	727	171	0.46365	4.877149391174316	-1	0.217514	noncoding
ENST00000552918.6	3240	546	0.44702000000000003	9.005927085876465	1	1	coding
ENST00000243045.10	2019	154	0.37970000000000004	9.644937705993652	1	0.792974	coding
ENST00000546645.1	897	84	0.38516	9.519546699523925	-1	0.113644	noncoding
ENST00000548974.1	671	154	0.45761999999999997	9.644937705993652	1	0.964525	coding
ENST00000266970.9	2240	299	0.41232	8.803689765930176	1	0.999962	coding
ENST00000440311.6	1031	239	0.46809999999999996	9.318083000183105	1	0.999796	coding
ENST00000554545.1	445	67	0.41771	9.65886287689209	1	0.09908	noncoding
ENST00000555408.5	2598	209	0.40273	8.760302543640137	1	0.993436	coding
ENST00000556656.5	1136	201	0.46758999999999995	7.6929529190063475	1	0.99843	coding
ENST00000243112.9	627	178	0.38497	5.3917127609252935	1	0.990464	coding
ENST00000337581.7	1571	271	0.46169999999999994	6.183650398254394	1	0.99999	coding
ENST00000430070.7	2357	535	0.43205000000000005	5.4811204910278315	1	1	coding
ENST00000533290.5	3079	544	0.41824	5.4811204910278315	1	1	coding
ENST00000474020.5	535	50	0.433	6.087706184387206	1	0.0385665	noncoding
ENST00000526821.5	1222	110	0.37954999999999994	5.165038871765136	1	0.607019	coding
ENST00000532925.5	998	241	0.43403	5.780548286437988	1	0.999923	coding
ENST00000534216.5	693	161	0.44179999999999997	5.037264823913574	1	0.991905	coding
ENST00000574428.6	4068	329	0.32321999999999995	8.122710227966309	1	0.999674	coding
ENST00000371877.8	5019	1289	0.45641	6.01120090484619	1	1	coding
ENST00000682940.1	3380	707	0.45868	5.264052391052245	1	1	coding
ENST00000684618.1	3116	842	0.45216999999999996	5.9312852859497065	1	1	coding
ENST00000411486.7	3157	749	0.31325000000000003	9.399442100524901	1	1	coding
ENST00000414924.5	1776	570	0.31489	9.768136787414548	-1	0.15351	noncoding
ENST00000432087.5	3027	695	0.31089000000000006	9.597360038757323	1	1	coding
ENST00000433484.2	823	63	0.31876000000000004	10.854815864562987	1	0.0388947	noncoding
ENST00000453122.1	634	123	0.43084	7.884112739562988	1	0.735526	coding
ENST00000368876.2	3040	266	0.36263	7.553583717346191	1	0.999368	coding
ENST00000368882.8	3419	335	0.38517	5.708987998962402	1	0.999999	coding
ENST00000368885.8	3423	335	0.38517	5.708987998962402	1	0.999999	coding
ENST00000465404.2	782	125	0.45817	8.054373741149902	1	0.828731	coding
ENST00000360458.5	1824	289	0.43707	9.718044853210447	1	0.999956	coding
ENST00000418819.5	849	177	0.46129000000000003	10.030458641052245	-1	0.283796	noncoding
ENST00000441076.7	1866	289	0.42776	9.718044853210447	1	0.999936	coding
ENST00000442614.5	869	158	0.40052999999999994	10.43519115447998	-1	0.208427	noncoding
ENST00000451301.5	1830	289	0.43479	9.718044853210447	1	0.999952	coding
ENST00000467755.5	370	17	0.3531	5.585192680358887	1	0.00340481	noncoding
ENST00000488331.1	326	0	0.33638	0.0	-1	7.05202e-07	noncoding
ENST00000498064.1	451	33	0.39016	11.999967765808105	1	0.0178679	noncoding
ENST00000375258.9	9770	408	0.29367000000000004	9.075359535217284	1	0.99967	coding
ENST00000463392.5	697	121	0.35784	10.255324363708493	1	0.334948	noncoding
ENST00000464491.5	744	121	0.30164	10.255324363708493	1	0.165246	noncoding
ENST00000243346.10	1229	308	0.43782	5.24313564300537	1	0.999999	coding
ENST00000477072.1	455	59	0.45608999999999994	6.8203039169311515	-1	0.0279954	noncoding
ENST00000294905.4	631	205	0.39735	9.280046653747558	-1	0.226715	noncoding
ENST00000392782.5	8058	2133	0.46218000000000004	6.131926918029785	1	1	coding
ENST00000392783.7	8145	2169	0.46218000000000004	6.133347892761231	1	1	coding
ENST00000426648.1	537	169	0.47534	4.849639320373535	-1	0.225074	noncoding
ENST00000441143.1	580	65	0.42118	7.937234687805176	-1	0.0435622	noncoding
ENST00000474437.1	638	150	0.44908000000000003	5.042550849914551	1	0.983606	coding
ENST00000482503.5	1670	429	0.4468	5.739055824279785	-1	0.940272	coding
ENST00000548440.1	1037	100	0.42789000000000005	6.719585227966309	1	0.442496	noncoding
ENST00000243498.10	1587	440	0.4625	5.18930912017822	1	1	coding
ENST00000379663.7	1529	457	0.47047000000000005	5.190786933898924	1	1	coding
ENST00000503236.1	644	66	0.41997	8.73896350860596	1	0.0827169	noncoding
ENST00000509980.5	1317	393	0.45116	4.843728065490722	1	1	coding
ENST00000513654.5	3882	243	0.31446	5.911505317687988	1	0.997341	coding
ENST00000243501.10	5219	190	0.29772	6.951317787170409	1	0.88578	coding
ENST00000502772.1	245	30	0.47441	11.580343055725102	1	0.0607746	noncoding
ENST00000367079.3	3494	472	0.40584000000000003	7.484922218322754	1	1	coding
ENST00000367080.8	7073	506	0.36692	8.613443565368652	1	1	coding
ENST00000473310.5	892	75	0.391	8.1816987991333	1	0.0869946	noncoding
ENST00000337190.7	3871	210	0.31453000000000003	6.463923454284667	1	0.976789	coding
ENST00000513372.5	4228	175	0.31361	6.521842384338378	1	0.879067	coding
ENST00000392066.7	3147	721	0.47128	8.651737785339357	1	1	coding
ENST00000495541.1	749	68	0.48346	8.0084077835083	1	0.156875	noncoding
ENST00000316341.8	4708	1086	0.44360999999999995	6.017623710632324	1	1	coding
