"ENSEMBL","SYMBOL","gene_type","strand","chrom","dBGLF5_Latent_c2-1","dBGLF5_Late_c2-1","dBGLF5_Latent_c2-2","dBGLF5_Late_c2-2","dBGLF5_Latent_c2-3","dBGLF5_Late_c2-3","log2FoldChange","pvalue","padj","dBGLF5_Latent_groupMean","dBGLF5_Late_groupMean","baseMean"
"ENSG00000197251",NA,NA,NA,NA,44.1167739406791,5.23225016439793,41.6681806030415,13.9365424573461,76.2266885084104,24.0113297269543,-1.75493205581772,5.6587091912309e-05,9.89142366627162e-05,54.003881017377,14.3933741162328,34.1986275668049
"ENSG00000197265","GTF2E2","protein_coding","-","chr8",253.022674071542,61.4789394316757,234.203911665371,95.2330401251985,309.573694146401,165.254445767862,-1.18894846239913,0.00161212550597609,0.00239015723871604,265.600093294438,107.322141774912,186.461117534675
"ENSG00000197323","TRIM33","protein_coding","-","chr1",64.8776087362928,136.038504274346,77.5890259504911,148.656452878359,127.563029748768,285.311094402634,0.966343825365288,0.011094240070269,0.014986655056283,90.0098881451841,190.002017185113,140.005952665148
"ENSG00000197451","HNRNPAB","protein_coding","+","chr5",144.02829139457,209.290006575917,147.993882831492,408.805245415486,196.011484735912,764.125257781311,1.35181166037436,0.00122392284215387,0.00184751047330308,162.677886320658,460.740169924238,311.709028122448
"ENSG00000197498","RPF2","protein_coding","+","chr6",20.7608347956137,74.5595648426705,15.8051719528778,66.5857028517648,40.4468143105851,115.819355153544,1.62374901775832,4.71803596835154e-05,8.31363596036138e-05,25.6709403530255,85.6548742826599,55.6629073178427
"ENSG00000197646","PDCD1LG2","protein_coding","+","chr9",134.945426171489,37.933813691885,139.372879948104,30.970094349658,152.453377016821,51.5537373549313,-1.73470596950691,3.44569592790785e-07,8.51920294481318e-07,142.257227712138,40.1525484654915,91.2048880888148
"ENSG00000197713","RPE","protein_coding","+","chr2",1061.39767892575,88.9482527947648,1195.44573316312,164.141500053188,1782.77112307425,247.175453071589,-2.89680813748901,3.71763144062136e-11,2.23313393752788e-10,1346.53817838771,166.755068639847,756.646623513777
"ENSG00000197728","RPS26","protein_coding","+","chr12",28.5461478439688,103.336940746859,27.2998424640617,150.979209954583,29.5572873808122,177.260110631339,2.24070949251536,2.75926289471577e-09,1.06472219425235e-08,28.4677592296142,143.858753777594,86.163256503604
"ENSG00000197756","RPL37A","protein_coding","+","chr2",2.59510434945171,39.2418762329845,10.0578366972859,60.3916839818332,3.11129340850655,74.8588515016811,3.3108741346586,1.49478205363108e-09,6.14795065822855e-09,5.25474481841471,58.1641372388329,31.7094410286238
"ENSG00000197798","FAM118B","protein_coding","+","chr11",53.1996391637601,45.7821889384819,58.9101863698173,52.6491603944187,49.7806945361047,97.4577500682264,0.240354061069021,0.486909570376521,0.531539967714161,53.9635066898941,65.2963664670423,59.6299365784682
"ENSG00000197808","ZNF461","protein_coding","-","chr19",1.29755217472586,28.7773759041886,5.74733525559193,51.8749080356772,3.11129340850655,88.9831631057719,3.87449417044349,3.04550080543273e-09,1.15729030606444e-08,3.38539361294145,56.5451490152126,29.965271314077
"ENSG00000197813",NA,NA,NA,NA,67.4727130857445,12.4265941404451,25.8630086501637,15.485047174829,59.1145747616244,12.7118804436817,-1.78629330583457,9.31038117767295e-06,1.80627594878716e-05,50.8167654991775,13.5411739196519,32.1789697094147
"ENSG00000197885","NKIRAS1","protein_coding","-","chr3",60.9849522121152,139.962691897645,35.9208453474496,236.921221774884,71.5597483956506,477.401732218268,2.19903530635207,9.65831818472792e-07,2.1954148487522e-06,56.1551819850718,284.761881963599,170.458531974335
"ENSG00000197888","UGT2B17","protein_coding","-","chr4",347.743982826529,11.7725628698953,392.255631194149,20.1305613272777,661.149849307641,87.5707319453628,-3.38193428286112,7.78705376434565e-10,3.45553817225121e-09,467.04982110944,39.8246187141786,253.437219911809
"ENSG00000197903","H2BC12","protein_coding","-","chr6",134.945426171489,63.4410332433249,63.2206878115113,103.749816071354,59.1145747616244,97.4577500682264,0.0305389477648594,0.933542293787956,0.947087596947967,85.7602295815416,88.2161997943019,86.9882146879217
"ENSG00000198026","ZNF335","protein_coding","-","chr20",64.8776087362928,37.933813691885,81.899527392185,100.652806636389,130.674323157275,161.017152286635,0.0935181304745028,0.81499543484072,0.842965692367798,92.4838197619176,99.8679242049695,96.1758719834436
"ENSG00000198160","MIER1","protein_coding","+","chr1",22.0583869703396,62.7870019727752,18.6788395806738,66.5857028517648,23.3347005637991,114.406923993135,1.81183683602097,3.97359009468929e-06,8.14283175324371e-06,21.3573090382708,81.2598762725584,51.3085926554146
"ENSG00000198171","DDRGK1","protein_coding","-","chr20",166.08667836491,24.8531882808902,178.16739292335,43.3581320895213,236.458299046498,73.446420341272,-1.91422357571435,1.62189262852152e-06,3.55717479881507e-06,193.570790111586,47.2192469038945,120.39501850774
"ENSG00000198231","DDX42","protein_coding","+","chr17",27.248595669243,17.658844304843,40.2313467891435,12.3880377398632,37.3355209020785,30.3672699487952,-0.690168095504508,0.0619040460802752,0.0767434557080291,34.9384877868217,20.1380506645005,27.5382692256611
"ENSG00000198380","GFPT1","protein_coding","-","chr2",58.3898478626635,28.7773759041886,60.3470201837153,18.5820566097948,80.8936286211702,45.1977971330905,-0.997734457789096,0.00597332567123815,0.00828680418517801,66.543498889183,30.852409882358,48.6979543857705
"ENSG00000198498","TMA16","protein_coding","+","chr4",349.041535001255,20.9290006575917,270.124757012821,27.8730849146922,368.688268908026,57.2034619965677,-3.12377453335513,3.71844088090761e-14,4.81469234061222e-13,329.284853640701,35.3351825229505,182.310018081826
"ENSG00000198586","TLK1","protein_coding","-","chr2",49.3069826395825,74.5595648426705,63.2206878115113,86.7162641790425,98.0057423679562,122.88151095559,0.386322929786138,0.260026089962268,0.298440975216051,70.1778042730167,94.7191133257676,82.4484587993921
"ENSG00000198612","COPS8","protein_coding","+","chr2",155.706260967103,24.1991570103404,189.662063434534,12.3880377398632,192.900191327406,31.7797011092043,-2.88047225124544,1.25729160237989e-13,1.41790046513551e-12,179.422838576347,22.7889652864693,101.105901931408
"ENSG00000198624","CCDC69","protein_coding","-","chr5",762.960678738803,27.4693133630891,834.800445874728,48.00364624197,1308.298878277,90.395594266181,-4.02918555452056,6.82222834934178e-18,2.48442815721863e-16,968.686667630178,55.28951795708,511.988092793629
"ENSG00000198642","KLHL9","protein_coding","-","chr9",228.369182751751,58.208783078927,185.35156199284,91.3617783314912,239.569592455004,128.531235597226,-1.12997416392188,0.00150840176847893,0.0022421407215752,217.763445733198,92.7005990025481,155.232022367873
"ENSG00000198783","ZNF830","protein_coding","+","chr17",73.9604739593738,119.033691240053,68.9680230671032,150.204957595842,56.0032813531178,223.164123344634,1.20592577577657,0.000666366239743666,0.0010317167290274,66.3105927931983,164.13425739351,115.222425093354
"ENSG00000198833","UBE2J1","protein_coding","-","chr6",207.608347956137,5.88628143494767,232.767077851473,14.7107948160876,192.900191327406,21.1864674061362,-3.84107463201657,2.30338893550588e-19,1.220098139171e-17,211.091872378339,13.9278478857238,112.509860132031
"ENSG00000198839","ZNF277","protein_coding","+","chr7",50.6045348143084,3.27015635274871,31.6103439057556,10.8395330223803,57.5589280573711,9.88701812286354,-2.42677860731364,3.58302019979322e-08,1.07798955408581e-07,46.5912689258117,7.99890249933086,27.2950857125713
"ENSG00000198851","CD3E","protein_coding","+","chr11",6.48776087362928,98.1046905824612,0,116.137853811218,1.55564670425327,151.130134163771,5.27006843406764,5.4284203544089e-15,9.30282233284977e-14,2.68113585929418,121.790892852483,62.2360143558888
"ENSG00000198887","SMC5","protein_coding","+","chr9",22.0583869703396,43.1660638562829,40.2313467891435,65.0371981342819,23.3347005637991,72.033989180863,0.969299827266747,0.00804635197416555,0.0110313907849736,28.5414781077607,60.0790837238093,44.310280915785
"ENSG00000198951","NAGA","protein_coding","-","chr22",62.2825043868411,53.6305641850788,27.2998424640617,82.8450023853353,88.6718621424366,64.2656177986131,0.148819305512435,0.682157453264008,0.724870047602119,59.4180696644464,66.913728123009,63.1658988937277
"ENSG00000199285",NA,NA,NA,NA,1.29755217472586,35.317688609686,2.87366762779597,38.7126179370726,4.66694011275982,40.9605036518633,3.53297702760189,3.05350663520139e-08,9.2185312579137e-08,2.94605330509388,38.3302700662073,20.6381616856506
"ENSG00000199325",NA,NA,NA,NA,33.7363565428723,49.7063765617803,18.6788395806738,77.4252358741451,32.6685807893187,66.3842645392267,1.07895598162875,0.00284504662424395,0.0041032520620284,28.3612589709549,64.5052923250507,46.4332756480028
"ENSG00000199483",NA,NA,NA,NA,7.78531304835514,24.8531882808902,2.87366762779597,21.6790660447606,0,33.8983478498179,2.62135674186929,5.56754774517033e-06,1.11734482876667e-05,3.55299355871703,26.8102007251562,15.1815971419366
"ENSG00000199598",NA,NA,NA,NA,31.1412521934205,223.024663257462,38.7945129752455,323.637485953927,24.8903472680524,529.661685153404,3.40630702107307,2.1112781439497e-15,4.34178140661656e-14,31.6087041455728,358.774611454931,195.191657800252
"ENSG00000200169",NA,NA,NA,NA,10.3804173978068,49.0523452912306,8.6210028833879,74.3282264391793,15.5564670425327,80.5085761433174,2.4445416715017,1.99241883679263e-08,6.28654896518684e-08,11.5192957745758,67.9630492912424,39.7411725329091
"ENSG00000200278",NA,NA,NA,NA,20.7608347956137,96.7966280413617,18.6788395806738,97.5557972014228,18.6677604510393,170.904170409498,2.54464617591646,4.17805070231692e-10,1.97919583405148e-09,19.3691449424423,121.752198550761,70.5606717466016
"ENSG00000200326",NA,NA,NA,NA,0,48.3983140206809,0,51.8749080356772,0,32.4859166894088,7.9982212071011,1.79607806057639e-09,7.30126616252913e-09,0,44.253046248589,22.1265231242945
"ENSG00000200379",NA,NA,NA,NA,0,39.8959075035342,0,28.6473372734337,0,40.9605036518633,7.66962059095713,6.4614340811484e-09,2.28173470178735e-08,0,36.5012494762771,18.2506247381385
"ENSG00000200448",NA,NA,NA,NA,6.48776087362928,28.7773759041886,2.87366762779597,36.3898608608482,6.22258681701309,45.1977971330905,2.64344715537876,4.09502090574761e-07,9.9556280156423e-07,5.19467177281278,36.7883446327091,20.9915082027609
"ENSG00000200487",NA,NA,NA,NA,0,44.4741263973824,4.31050144169395,49.5521509594529,0,53.672384095545,4.82549412681133,1.34643752738661e-08,4.39037670612811e-08,1.43683381389798,49.2328871507934,25.3348604823457
"ENSG00000200779",NA,NA,NA,NA,0,30.0854384452881,0,27.8730849146922,1.55564670425327,39.5480724914542,5.47784942221941,1.03029142326388e-06,2.31782420574679e-06,0.518548901417758,32.5021986171448,16.5103737592813
"ENSG00000201086",NA,NA,NA,NA,0,35.317688609686,1.43683381389798,42.5838797307798,0,52.2599529351359,5.92924558682537,1.79798536475544e-07,4.71196164556599e-07,0.478944604632661,43.3871737585339,21.9330591815833
"ENSG00000201491",NA,NA,NA,NA,0,189.669068459425,0,144.785191084651,0,177.966326211544,10.2823554655737,2.7774372240233e-14,3.67800020272176e-13,0,170.80686191854,85.40343095927
"ENSG00000201659",NA,NA,NA,NA,289.354134963866,40.549938774084,298.86143329078,58.0689269056088,357.798741978253,94.6328877474082,-2.19027791656716,7.56373636707538e-09,2.63374724494975e-08,315.338103410966,64.417251142367,189.877677276667
"ENSG00000201900",NA,NA,NA,NA,10.3804173978068,40.549938774084,14.3683381389798,52.6491603944187,12.4451736340262,55.7910308361586,1.87889235342827,4.64909967619554e-06,9.47159234730745e-06,12.397976390271,49.6633766682204,31.0306765292457
"ENSG00000203472",NA,NA,NA,NA,2.59510434945171,41.8580013151834,2.87366762779597,61.9401886993161,1.55564670425327,72.033989180863,4.41716976574624,3.42636864606257e-10,1.67298670204396e-09,2.34147289383365,58.6107263984542,30.4760996461439
"ENSG00000203705","TATDN3","protein_coding","+","chr1",24.6534913197913,37.933813691885,11.4946705111839,33.2928514258824,24.8903472680524,72.033989180863,1.09751856333201,0.00617383369047158,0.00853786494536734,20.3461696996758,47.7535514328768,34.0498605662763
"ENSG00000203993",NA,NA,NA,NA,71.3653696099221,30.7394697158378,34.4840115335516,32.5185990671409,115.117856114742,64.2656177986131,-0.677487188086811,0.0832630434645478,0.102135999983179,73.6557457527386,42.5078955271973,58.081820639968
"ENSG00000203995","ZYG11A","protein_coding","+","chr1",704.57083087614,68.0192521371731,659.506720579174,125.428882116115,948.944489594497,284.604878822429,-2.11210119361081,4.71028116781081e-06,9.55170705491102e-06,771.007347016603,159.351004358572,465.179175687588
"ENSG00000204110",NA,NA,NA,NA,211.501004480315,5.88628143494767,139.372879948104,9.29102830489741,205.345364961432,33.8983478498179,-3.36965641969234,8.14460093316598e-12,5.74063001257022e-11,185.406416463284,16.3585525298876,100.882484496586
"ENSG00000204172","AGAP9","protein_coding","-","chr10",88.2335478813582,21.5830319281415,91.9573640894709,20.9048136860192,118.229149523249,31.0734855289997,-1.92614090464974,4.60842484184646e-08,1.34933444280529e-07,99.4733538313593,24.5204437143868,61.996898772873
"ENSG00000204361","NXPE2","protein_coding","+","chr11",0,186.398912106676,5.74733525559193,120.009115604925,0,145.480409522135,6.1147568051713,6.52373422610116e-15,1.10713470167231e-13,1.91577841853064,150.629479077912,76.2726287482214
"ENSG00000204406","MBD5","protein_coding","+","chr2",11.6779695725327,26.8152820925394,5.74733525559193,20.1305613272777,12.4451736340262,40.9605036518633,1.40014281206433,0.00128830352946417,0.00193466887414379,9.95682615405027,29.3021156905601,19.6294709223052
"ENSG00000204682",NA,NA,NA,NA,2.59510434945171,41.2039700446337,2.87366762779597,40.2611226545555,3.11129340850655,49.4350906143177,3.7344683829298,5.93876645394578e-09,2.1056721625755e-08,2.86002179525141,43.6333944378356,23.2467081165435
"ENSG00000204952",NA,NA,NA,NA,6.48776087362928,217.138381822514,5.74733525559193,167.238509488153,3.11129340850655,139.830684880499,4.95946627901536,1.7665868601053e-19,1.0406579127762e-17,5.11546317924259,174.735858730389,89.9256609548157
"ENSG00000205056",NA,NA,NA,NA,184.252408811072,33.3555947980368,150.867550459288,55.7461698293845,273.793819948576,64.9718333788176,-1.87443785013103,7.42829877821484e-07,1.72439127016196e-06,202.971259739645,51.3578660020796,127.164562870862
"ENSG00000205659","LIN52","protein_coding","+","chr14",3.89265652417757,102.682909476309,2.87366762779597,125.428882116115,7.77823352126637,103.107474709863,4.40592159213947,1.25719102256073e-15,2.71304926843969e-14,4.84818589107997,110.406422100762,57.6273039959212
"ENSG00000205981","DNAJC19","protein_coding","-","chr3",41.5216695912274,8.50240651714664,37.3576791613476,6.19401886993161,51.336341240358,14.8305271842953,-2.01008734119306,7.60675136222644e-07,1.76113925578435e-06,43.4052299976443,9.84231752379119,26.6237737607178
"ENSG00000206028",NA,NA,NA,NA,3.89265652417757,13.7346566815446,0,27.0988325559508,3.11129340850655,20.4802518259316,2.81468531937439,2.61500647838595e-05,4.74665765754792e-05,2.33464997756137,20.437913687809,11.3862818326852
"ENSG00000206596",NA,NA,NA,NA,28.5461478439688,70.6353772193721,17.2420057667758,125.428882116115,46.6694011275982,163.842014607453,1.83216961205698,1.10015344794816e-05,2.10631788281861e-05,30.8191849127809,119.96875798098,75.3939714468805
"ENSG00000206847",NA,NA,NA,NA,2.59510434945171,22.2370631986912,0,21.6790660447606,0,38.8418569112496,4.44508033046525,7.10835703026075e-06,1.40400091399952e-05,0.865034783150571,27.5859953849005,14.2255150840255
"ENSG00000206965",NA,NA,NA,NA,36.331460892324,88.9482527947648,34.4840115335516,137.816919855978,59.1145747616244,199.859009197885,1.5996582716081,3.97924467986198e-05,7.09767316367218e-05,43.3100157291667,142.208060616209,92.7590381726879
"ENSG00000207020",NA,NA,NA,NA,18.165730446162,96.142596770812,22.9893410223677,145.559443443393,14.0008203382795,185.028482013589,2.84399811806479,9.36098968866712e-12,6.54520399031605e-11,18.3852972689364,142.243507409265,80.3144023391005
"ENSG00000207214",NA,NA,NA,NA,0,34.0096260685865,0,46.4551415244871,0,42.3729348122723,7.86387400224077,2.87518071928482e-09,1.10120410143156e-08,0,40.945900801782,20.472950400891
"ENSG00000207357",NA,NA,NA,NA,5.19020869890342,22.2370631986912,0,30.970094349658,1.55564670425327,31.7797011092043,3.32858510748484,1.05223883449027e-06,2.36062117154909e-06,2.2486184677189,28.3289528858512,15.288785676785
"ENSG00000207782",NA,NA,NA,NA,163.491574015458,47.0902514795814,199.71990013182,65.8114504930233,133.785616565781,72.033989180863,-1.33593481860111,8.48848007054722e-05,0.000144618549350064,165.665696904353,61.6452303844892,113.655463644421
"ENSG00000208018",NA,NA,NA,NA,147.920947918748,1.96209381164922,155.178051900982,11.6137853811218,381.133442542052,19.7740362457271,-4.00407287786784,9.57265059093753e-07,2.1816158061224e-06,228.077480787261,11.1166384794994,119.59705963338
"ENSG00000211598",NA,NA,NA,NA,220.583869703396,34.6636573391363,212.651404456902,174.981033075568,202.234071552925,384.181275631269,-0.0724606594917463,0.865078342889285,0.887761822719309,211.823115237741,197.941988681991,204.882551959866
"ENSG00000212978",NA,NA,NA,NA,64.8776087362928,4.57821889384819,89.083696461675,4.64551415244871,71.5597483956506,4.23729348122723,-3.9645364770263,1.53751621616943e-17,4.799247046186e-16,75.1736845312061,4.48700884250804,39.8303466868571
"ENSG00000213188",NA,NA,NA,NA,18.165730446162,103.336940746859,15.8051719528778,92.1360306902327,28.0016406765589,118.644217474363,2.25142343725752,4.26024700999518e-09,1.56447726333436e-08,20.6575143585329,104.705729637151,62.6816219978422
"ENSG00000213339","QTRT1","protein_coding","+","chr19",10.3804173978068,24.8531882808902,2.87366762779597,46.4551415244871,9.33388022551964,55.084815255954,2.30455124471018,2.7980759743335e-06,5.90694906803637e-06,7.52932175037415,42.1310483537771,24.8301850520756
"ENSG00000213380","COG8","protein_coding","-","chr16",38.9265652417757,60.1708768905762,25.8630086501637,60.3916839818332,59.1145747616244,108.757199351499,0.792760861358836,0.0319608498873395,0.0407198000022371,41.3013828845213,76.4399200746361,58.8706514795787
"ENSG00000213413","PVRIG","protein_coding","+","chr7",531.996391637601,58.8628143494767,385.071462124659,69.6827122867306,840.049220296767,139.830684880499,-2.58868960698278,1.85519867045607e-09,7.48934705763789e-09,585.705691353009,89.4587371722353,337.582214262622
"ENSG00000213445","SIPA1","protein_coding","+","chr11",36.331460892324,1.30806254109948,43.1050144169395,9.29102830489741,51.336341240358,7.06215580204539,-2.77810472274594,2.71398297064929e-09,1.04956686564048e-08,43.5909388498738,5.88708221601409,24.739010532944
"ENSG00000213509",NA,NA,NA,NA,12.9755217472586,51.0144391028798,20.1156733945718,66.5857028517648,24.8903472680524,94.6328877474082,1.7598062815078,1.09883731475265e-05,2.10610485327592e-05,19.3271808032942,70.7443432340176,45.0357620186559
"ENSG00000213551","DNAJC9","protein_coding","-","chr10",7.78531304835514,22.2370631986912,4.31050144169395,32.5185990671409,1.55564670425327,47.3164438737041,2.65786110396826,1.4738006235328e-06,3.25278218426179e-06,4.55048706476745,34.0240353798454,19.2872612223064
"ENSG00000213606",NA,NA,NA,NA,0,41.8580013151834,2.87366762779597,48.00364624197,0,72.033989180863,5.45986436343954,7.26163196314485e-08,2.05061917149874e-07,0.957889209265322,53.9652122460055,27.4615507276354
"ENSG00000213672","NCKIPSD","protein_coding","-","chr3",85.6384435319065,11.7725628698953,66.0943554393072,19.3563089685363,174.232430876367,42.3729348122723,-1.98950975789809,1.0357909222758e-05,1.99181796714862e-05,108.65507661586,24.5006022169013,66.5778394163807
"ENSG00000213700",NA,NA,NA,NA,90.8286522308099,23.5451257397907,71.8416906948992,11.6137853811218,105.783975889223,36.723210170636,-1.77392226780732,6.71492151602985e-06,1.33231359932125e-05,89.4847729383105,23.9607070971828,56.7227400177467
"ENSG00000213799","ZNF845","protein_coding","+","chr19",22.0583869703396,24.8531882808902,2.87366762779597,27.0988325559508,0,39.5480724914542,0.839617281080784,0.149344364428563,0.176865819120005,8.31068486604517,30.5000311094317,19.4053579877384
"ENSG00000214087","ARL16","protein_coding","-","chr17",459.333469852953,39.2418762329845,402.313467891435,89.8132736140083,429.358490373903,144.067978361726,-2.11070155612243,5.41341842488727e-07,1.28919010990503e-06,430.335142706097,91.0410427362396,260.688092721168
"ENSG00000214184",NA,NA,NA,NA,80.4482348330031,1.96209381164922,47.4155158586334,4.64551415244871,80.8936286211702,7.06215580204539,-3.83109719751478,3.88874539977339e-15,7.30916877290741e-14,69.5857931042689,4.55658792204777,37.0711905131583
"ENSG00000214604",NA,NA,NA,NA,11.6779695725327,72.5974710310213,7.18416906948992,82.0707500265938,3.11129340850655,137.005822559681,3.56741107438179,2.05953804205031e-12,1.72252272607844e-11,7.32447735017639,97.2246812057652,52.2745792779708
"ENSG00000214815",NA,NA,NA,NA,2.59510434945171,43.1660638562829,5.74733525559193,63.488693416799,7.77823352126637,77.6837138224993,3.39061880433895,3.38728978425371e-10,1.66562675094559e-09,5.37355770877,61.4461570318604,33.4098573703152
"ENSG00000215720",NA,NA,NA,NA,0,26.1612508219897,1.43683381389798,37.1641132195897,0,24.0113297269543,5.30127796913517,2.05429422350303e-06,4.43321765763369e-06,0.478944604632661,29.1122312561779,14.7955879304053
"ENSG00000215899",NA,NA,NA,NA,19.4632826208878,18.3128755753928,8.6210028833879,21.6790660447606,15.5564670425327,33.1921322696133,0.635182503760908,0.101491080657993,0.123370242691358,14.5469175156028,24.3946912965889,19.4708044060959
"ENSG00000216365",NA,NA,NA,NA,55.7947435132118,6.54031270549741,83.336361206083,17.0335518923119,84.0049220296767,19.7740362457271,-2.25225774942063,3.75158180578458e-08,1.11803481640513e-07,74.3786755829905,14.4493002811788,44.4139879320847
"ENSG00000216708",NA,NA,NA,NA,0,36.6257511507855,4.31050144169395,29.4215896321751,1.55564670425327,60.0283243173858,4.19918089208554,3.96707853138331e-08,1.1733423473533e-07,1.95538271531574,42.0252217001155,21.9903022077156
"ENSG00000217702",NA,NA,NA,NA,1.29755217472586,41.8580013151834,4.31050144169395,29.4215896321751,1.55564670425327,72.033989180863,4.09656966536078,9.62924830764601e-09,3.26200117088473e-08,2.38790010689103,47.7711933760739,25.0795467414824
"ENSG00000218226",NA,NA,NA,NA,0,144.540910791493,1.43683381389798,184.272061380465,3.11129340850655,237.99465052893,6.82543213624411,8.91932767169838e-15,1.43036557524117e-13,1.51604240746818,188.935874233629,95.2259583205487
"ENSG00000218233",NA,NA,NA,NA,10.3804173978068,80.4458462776182,14.3683381389798,144.01093872591,10.8895269297729,180.084972952157,3.39356738755965,2.10575863239364e-13,2.2582000548614e-12,11.8794274888532,134.847252651895,73.3633400703742
"ENSG00000218283",NA,NA,NA,NA,36.331460892324,26.1612508219897,68.9680230671032,29.4215896321751,62.2258681701309,36.723210170636,-0.769003394473515,0.0264669913115903,0.0342444861677718,55.841784043186,30.7686835416003,43.3052337923932
"ENSG00000218739","CEBPZOS","protein_coding","+","chr2",132.350321822037,49.0523452912306,106.325702228451,103.749816071354,112.006562706236,177.260110631339,-0.0734799027597404,0.84168062393597,0.866465094605463,116.894195585575,110.020757331308,113.457476458441
"ENSG00000219257",NA,NA,NA,NA,1.29755217472586,22.2370631986912,0,19.3563089685363,0,31.0734855289997,5.02078927642478,5.66833474960413e-06,1.13496553749233e-05,0.432517391575285,24.2222858987424,12.3274016451588
"ENSG00000219770",NA,NA,NA,NA,2.59510434945171,140.616723168194,10.0578366972859,252.406268949713,3.11129340850655,178.672541791748,5.06765605548324,4.15843211600029e-19,2.07683981107672e-17,5.25474481841471,190.565177969885,97.90996139415
"ENSG00000220744",NA,NA,NA,NA,24.6534913197913,13.0806254109948,4.31050144169395,3.87126179370726,43.5581077190916,21.1864674061362,-0.487507952936688,0.360787070182544,0.403232607851079,24.1740334935256,12.7127848702794,18.4434091819025
"ENSG00000221886","FAM200C","protein_coding","-","chr5",14.2730739219844,43.8200951268327,21.5525072084697,44.1323844482627,18.6677604510393,38.8418569112496,1.11612096744167,0.00243629835997852,0.00354002454966122,18.1644471938311,42.2647788287817,30.2146130113064
"ENSG00000221923","ZNF880","protein_coding","+","chr19",103.804173978068,12.4265941404451,162.362220970472,23.2275707622435,155.564670425327,24.0113297269543,-2.73388375195431,1.23489517092542e-12,1.076999720678e-11,140.577021791289,19.888498209881,80.2327600005851
"ENSG00000221955","SLC12A8","protein_coding","-","chr3",208.905900130863,183.128755753928,137.936046134206,244.663745362299,210.012305074192,425.847994863337,0.538980023827748,0.135508523585369,0.161244996070269,185.618083779754,284.546831993188,235.082457886471
"ENSG00000221978","CCNL2","protein_coding","-","chr1",1328.69342691928,118.379659969503,1221.30874181329,202.079865631519,1225.84960295158,300.847837167134,-2.4941066615505,1.07882448135787e-09,4.59947608149647e-09,1258.61725722805,207.102454256052,732.859855742049
"ENSG00000221990",NA,NA,NA,NA,31.1412521934205,6.54031270549741,25.8630086501637,7.74252358741451,31.1129340850655,11.2994492832726,-1.65623893843469,4.06998698791533e-05,7.23737258888707e-05,29.3723983095499,8.52742852539485,18.9499134174724
"ENSG00000222009",NA,NA,NA,NA,12.9755217472586,17.0048130342933,20.1156733945718,11.6137853811218,28.0016406765589,28.2486232081816,-0.0706431177936895,0.849570533677664,0.873558407569739,20.3642786061297,18.9557405411989,19.6600095736643
"ENSG00000222202",NA,NA,NA,NA,1.29755217472586,26.8152820925394,0,44.9066368070042,0,46.6102282934996,5.77939312329938,3.60121917645552e-07,8.8786052474531e-07,0.432517391575285,39.4440490643477,19.9382832279615
"ENSG00000222806",NA,NA,NA,NA,0,99.4127531235607,0,121.557620322408,3.11129340850655,196.327931296862,6.8828972243744,3.92797742884728e-11,2.34338039099831e-10,1.03709780283552,139.099434914277,70.0682663585561
"ENSG00000222821",NA,NA,NA,NA,583.898478626635,79.1377837365187,566.112522675805,133.945658062271,527.36423274186,214.68953638218,-1.85226415688092,2.38291541338968e-06,5.09209797384495e-06,559.125078014767,142.59099272699,350.858035370878
"ENSG00000223389",NA,NA,NA,NA,7.78531304835514,57.5547518083772,7.18416906948992,68.9084599279892,10.8895269297729,88.9831631057719,2.94262908543363,2.09103470590187e-10,1.07656920457837e-09,8.61966968253932,71.8154582807128,40.217563981626
"ENSG00000223476",NA,NA,NA,NA,23.3559391450654,52.3225016439793,31.6103439057556,58.0689269056088,56.0032813531178,66.3842645392267,0.605767395173421,0.0853584052142855,0.104340204415784,36.989854801313,58.9252310296049,47.9575429154589
"ENSG00000223665",NA,NA,NA,NA,2.59510434945171,35.317688609686,2.87366762779597,45.6808891657456,6.22258681701309,57.9096775767722,3.41768994766519,5.8235574135578e-09,2.07746497120388e-08,3.89711959808692,46.302751784068,25.0999356910774
"ENSG00000223813",NA,NA,NA,NA,0,20.274969387042,0,20.1305613272777,0,22.5988985665452,6.69174057404678,2.35055463664716e-07,5.99582355829979e-07,0,21.001476426955,10.5007382134775
"ENSG00000223896",NA,NA,NA,NA,0,24.8531882808902,0,27.8730849146922,0,24.0113297269543,7.04145902500871,6.72745996107664e-08,1.90284789837572e-07,0,25.5792009741789,12.7896004870895
"ENSG00000223993",NA,NA,NA,NA,1.29755217472586,96.7966280413617,0,80.5222453091109,3.11129340850655,80.5085761433174,5.66412428995744,4.56595889849626e-11,2.68730510254931e-10,1.4696151944108,85.9424831645967,43.7060491795037
"ENSG00000224220",NA,NA,NA,NA,1428.60494437317,47.7442827501311,1745.75308388605,72.7797217216964,1638.0959795787,127.118804436817,-4.20005594352643,2.68942614095211e-23,4.70111689438428e-21,1604.15133594597,82.5476029695482,843.34946945776
"ENSG00000224239",NA,NA,NA,NA,0,18.9669068459425,0,37.1641132195897,1.55564670425327,28.9548387883861,5.2427142057025,2.5917605570736e-06,5.48474268010248e-06,0.518548901417758,28.3619529513061,14.4402509263619
"ENSG00000224367",NA,NA,NA,NA,73.9604739593738,18.3128755753928,71.8416906948992,48.00364624197,88.6718621424366,33.8983478498179,-1.12234078034361,0.00212439506679237,0.00310229120864917,78.1580089322365,33.4049565557269,55.7814827439817
