"ENSEMBL","SYMBOL","gene_type","strand","chrom","WT_Bulk_c3-1","WT_Latent_c3-1","WT_Bulk_c3-2","WT_Latent_c3-2","WT_Bulk_c3-3","WT_Latent_c3-3","WT_Bulk_c4-1","WT_Latent_c4-1","WT_Bulk_c4-2","WT_Latent_c4-2","log2FoldChange","pvalue","padj","WT_Latent_groupMean","WT_Bulk_groupMean","baseMean"
"ENSG00000140396","NCOA2","protein_coding","-","chr8",1753.78693199874,1937.11405385112,1390.79961874581,1584.58877631363,1711.7302479555,1517.27860748656,2379.55619132952,2783.07388381985,1900.61289429917,2780.80029504347,-0.0113006329025854,0.345951697995492,0.9708126458314,2120.57112330293,1827.29717686575,1973.93415008434
"ENSG00000140400","MAN2C1","protein_coding","-","chr15",1363.65453639604,1314.0987696762,818.383858373887,922.60387193355,495.900797618352,808.505073941332,999.687174116925,1060.63697141422,1353.24745894331,1265.84455687257,-0.00331498204867662,0.734023053312911,0.971496173397651,1074.33784876757,1006.1747650897,1040.25630692864
"ENSG00000140406","TLNRD1","protein_coding","+","chr15",669.482598776357,645.077209190355,639.13508838476,660.29721057218,321.079542057158,528.434941337577,360.620640969546,438.377953373978,378.966108928024,398.947156134066,-0.00648119272049311,0.523387529520638,0.9708126458314,534.226894121631,473.856795823169,504.0418449724
"ENSG00000140416","TPM1","protein_coding","+","chr15",79.2757873902194,73.8199822405395,97.3563231302353,70.8716868942933,84.1621335833871,124.50981828254,162.088517799911,45.5318138505569,47.1402868145924,63.3108629560666,0.00530060318778702,0.439776385476777,0.9708126458314,75.6088328447992,94.004609743669,84.8067212942341
"ENSG00000140451","PIF1","protein_coding","-","chr15",528.098030404541,699.465869764361,520.616641477721,558.747399622826,422.937013456096,648.963895926322,574.7228062472,635.627623742624,648.314560470865,635.089483451492,-0.0306015040759193,0.112438865183175,0.9708126458314,635.578854501525,538.937810411285,587.258332456405
"ENSG00000140455","USP3","protein_coding","+","chr15",1165.98820462733,1075.71559892562,939.737497461745,936.673406313583,1088.3831637327,1182.70190319563,1142.60532144859,1084.07853102288,984.832235480075,1185.26333307018,-0.00636367915292842,0.753267520579459,0.971496173397651,1092.88655450558,1064.30928455009,1078.59791952783
"ENSG00000140463","BBS4","protein_coding","+","chr15",444.626064570604,474.172430171799,350.116982129756,326.838676190211,336.898174787077,334.026426573657,246.093633102062,327.407149630716,257.357869223635,254.452646996474,-0.00321228570551785,0.774852074888075,0.972874812715279,343.379465912571,327.018544762627,335.199005337599
"ENSG00000140464","PML","protein_coding","+","chr15",1526.71260711109,1332.1228271628,1160.73227532045,1079.15974795986,866.149612791815,1098.08012792738,1630.33763165548,1908.5511014574,1646.97857935485,1871.50089612403,-0.00433143713862167,0.703260225200139,0.9708126458314,1457.88294012629,1366.18214124674,1412.03254068652
"ENSG00000140471","LINS1","protein_coding","-","chr15",822.492324396957,727.11221698746,487.378107076186,558.854704153005,500.445085209173,610.48841423467,640.295213004668,617.057322908776,525.723668249598,717.362266828238,-0.00883160151642279,0.528247720953203,0.9708126458314,646.17498502243,595.266879587316,620.720932304873
"ENSG00000140474","ULK3","protein_coding","-","chr15",651.188513721414,688.374372954636,492.789545621249,453.307927262741,322.849172801997,276.570480634797,431.258217838565,449.396319277967,418.451144979424,425.473135190795,0.000657098715721138,0.950285697577613,0.993821425122912,458.624447064187,463.30731899253,460.965883028359
"ENSG00000140497","SCAMP2","protein_coding","-","chr15",2033.53508864864,2309.84722277721,1335.169981063,1392.52228086643,929.239551254157,1188.65250622331,1685.99861789838,2087.38886740118,1819.31370483767,1739.58580453396,-0.00674822818799319,0.528770925453518,0.9708126458314,1743.59933636042,1560.65138874037,1652.12536255039
"ENSG00000140511","HAPLN3","protein_coding","-","chr15",479.405256341834,524.641692557906,367.093839573362,323.408597175679,437.755239394211,552.656994313673,237.199861215857,302.426805092134,263.208584137831,270.363829983742,-0.00454381261874343,0.624477296561915,0.9708126458314,394.699583824627,356.932556132619,375.816069978623
"ENSG00000140521","POLG","protein_coding","-","chr15",1059.89309499466,1323.17477797589,770.68772212992,838.281694776966,506.107187119829,725.906931888312,1089.02324655288,1260.50654277082,1024.03926489908,1218.77659512524,-0.0110799709419765,0.297772591275985,0.9708126458314,1073.32930850745,889.950103139273,981.63970582336
"ENSG00000140525","FANCI","protein_coding","+","chr15",3777.0657115074,4738.00358639294,2937.69331637373,3879.7669189149,2479.86092462693,3245.26971900244,3017.93671595071,3329.27683662602,2943.54654394306,3582.66980285211,-0.0422978731935353,0.049569264609138,0.9708126458314,3754.99737275768,3031.22064248037,3393.10900761903
"ENSG00000140526","ABHD2","protein_coding","+","chr15",3418.39088710718,3680.33613230038,2441.38223151178,2361.62940346025,1718.41724333424,2263.46047427199,1960.4393343696,2214.45633277186,1410.3645707091,2000.56061676251,-0.00775521648808599,0.458598945537603,0.9708126458314,2504.0885919134,2189.79885340638,2346.94372265989
"ENSG00000140534","TICRR","protein_coding","+","chr15",597.127052334709,891.015112081308,629.191187044006,721.179319357739,443.602909967129,647.548894720839,659.650738752506,801.946075593818,686.539556424668,887.861397318558,-0.0483447661305501,0.0209057343974313,0.9708126458314,789.910159814452,603.222288904604,696.566224359528
"ENSG00000140543","DET1","protein_coding","-","chr15",90.5917349959501,59.542347858834,68.6877139105237,99.2962769649552,44.6565096879279,51.9916465796898,69.3799773198618,94.2105692188999,103.465371145111,89.8154316261478,-0.00168349522139107,0.834234306726283,0.978750816812305,78.9712544497054,75.3562614118749,77.1637579307901
"ENSG00000140545","MFGE8","protein_coding","-","chr15",227.068818884135,225.628042210772,66.972296378894,95.1268621731652,85.7513799593308,140.408496824587,50.6726381127793,47.9061180806012,19.8058690776594,29.2022469179744,-0.00160375622975976,0.699763557179681,0.9708126458314,107.65435324142,90.0542004825598,98.8542768619899
"ENSG00000140548","ZNF710","protein_coding","+","chr15",560.763127806577,435.328116585625,343.250838777459,378.830521433714,287.748438708479,321.74753477995,445.899893475254,499.837065334875,507.547054939985,695.193312009995,-0.00449481629354228,0.65921133229315,0.9708126458314,466.187310028832,429.041870741551,447.614590385191
"ENSG00000140553","UNC45A","protein_coding","+","chr15",768.77588782133,1073.52815285369,700.924351757238,663.377162840664,532.051303493006,708.794460119795,801.457756431442,1037.03214059128,731.741038165918,845.803335133174,-0.0223515355571819,0.130445125719784,0.9708126458314,865.70705030772,706.990067533787,786.348558920754
"ENSG00000140563","MCTP2","protein_coding","+","chr15",780.565856870004,850.578184139799,1571.52990008472,1361.72107486365,1511.74326173145,2005.45808129956,1251.80169916827,1646.71880894609,1656.9447648776,1698.38938277051,-0.00623150941841988,0.547413579393056,0.9708126458314,1512.57310640392,1354.51709654641,1433.54510147517
"ENSG00000140564","FURIN","protein_coding","+","chr15",383.527532542358,326.992525614208,347.537334192975,296.48324290546,263.811191802756,299.358751154417,351.128996316418,363.534107469628,312.870125849417,298.916549449209,0.00656764566011576,0.686102993866593,0.9708126458314,317.057035318584,331.775036140785,324.416035729684
"ENSG00000140575","IQGAP1","protein_coding","+","chr15",10833.2515058996,11201.3660694398,6802.21410269688,6610.15228834086,5898.28057833704,7272.81215368692,11298.4398134107,10224.8102606525,8990.13197651503,11714.2436375346,-0.00537884015595013,0.666957978633683,0.9708126458314,9404.67688193095,8764.46359537185,9084.5702386514
"ENSG00000140577","CRTC3","protein_coding","+","chr15",948.112409864769,843.524615828136,579.005016844886,617.827181142273,484.750743286497,635.786871383539,1193.81887195208,1383.7367940543,1111.26500641652,1385.86976343088,-0.0043389519617884,0.60136766351303,0.9708126458314,973.349045167826,863.39040967295,918.369727420388
"ENSG00000140598","EFL1","protein_coding","-","chr15",1034.85090925845,1166.21762977016,967.031361516421,938.572041515582,871.954385269384,1001.59484231249,758.255186061532,786.815502511465,727.455471963394,778.946791714256,-0.00991295421414636,0.563631511886162,0.9708126458314,934.429361564789,871.909462813837,903.169412189313
"ENSG00000140612","SEC11A","protein_coding","-","chr15",2514.81116242031,2628.8353470551,2325.36937075886,2531.60520996617,2126.09403739108,2595.37569378519,1982.0312888564,2244.18157377625,1949.71731147306,2322.0681726858,-0.0410191398427049,0.116320546945161,0.9708126458314,2464.4131994537,2179.60463417994,2322.00891681682
"ENSG00000140632","GLYR1","protein_coding","-","chr16",2516.89766237895,2583.05782807717,1652.07228242312,1418.25855046507,1051.14885722944,1298.88534082868,1454.32454135438,1881.88939927711,1558.21316434794,1760.65617224327,-0.00509590464696637,0.646351755690004,0.9708126458314,1788.54945817826,1646.53130154677,1717.54037986251
"ENSG00000140650","PMM2","protein_coding","+","chr16",849.607177894232,1039.41980104508,857.54142490283,826.085500666434,640.129146862284,870.227926870367,969.12713676506,951.86826579617,915.596889105565,960.067505515635,-0.0163573898834643,0.357897323033103,0.9708126458314,929.533799978737,846.400355105994,887.967077542366
"ENSG00000140682","TGFB1I1","protein_coding","+","chr16",66.4258023614004,120.894272833413,48.0532524722424,71.3909870751074,63.4500397081118,82.803336556367,55.0239653806014,45.2385911111729,51.2645181200921,35.5516137988549,-0.00585183959593359,0.41731200699719,0.9708126458314,71.175760274983,56.8435156084896,64.0096379417363
"ENSG00000140688","RUSF1","protein_coding","-","chr16",1178.94382000216,1396.8186417774,948.246310919899,1001.01744774092,750.732800746242,1020.90121626716,902.014555042456,1099.84817338068,990.35194111887,1095.85478540964,-0.0278233734313468,0.146516298110081,0.9708126458314,1122.88805291516,954.057885565924,1038.47296924054
"ENSG00000140691","ARMC5","protein_coding","+","chr16",234.222075807641,209.551299558941,152.770126756783,119.273798909495,168.759213307616,146.499322111229,120.641834067717,164.433337689052,156.663233498005,114.531082007033,0.00544675296869755,0.59358763491496,0.9708126458314,150.85776805515,166.611296687552,158.734532371351
"ENSG00000140694","PARN","protein_coding","-","chr16",2121.09638595384,2250.1644015973,1398.37077848384,1552.17311127614,1189.38634215483,1420.70882918627,1366.45172485743,1505.27479585869,1264.86997417171,1403.27433193886,-0.0090944332249225,0.480000301367566,0.9708126458314,1626.31909397145,1468.03504112433,1547.17706754789
"ENSG00000140718","FTO","protein_coding","+","chr16",1158.90847388894,1296.24814191193,783.10637433696,825.843170154648,725.275156748789,821.817930343244,819.036693115255,921.709939584091,694.76555067819,893.764671001705,-0.0125336275577214,0.352867097751055,0.9708126458314,951.876770599124,836.218449753627,894.047610176375
"ENSG00000140740","UQCRC2","protein_coding","+","chr16",5698.35243450516,6713.24821812948,6207.32633871384,6467.49968594973,5464.07253055627,6655.44259334512,4268.97111913348,4825.72897916545,4210.0598945312,4653.51881007494,-0.0170464119264107,0.296460453277227,0.9708126458314,5863.08765733294,5169.75646348799,5516.42206041047
"ENSG00000140743","CDR2","protein_coding","-","chr16",592.006955685848,583.116124552682,590.599211159659,647.762782732175,505.68356495047,655.672800209107,663.666047772393,729.610593716585,594.491852991824,645.023473686624,-0.0252402140510316,0.23079014493166,0.9708126458314,652.237154979435,589.289526512039,620.763340745737
"ENSG00000140750","ARHGAP17","protein_coding","-","chr16",3140.22986910651,3565.94593162567,2421.09384398999,2490.2245533048,2237.90127626875,2426.0492898774,2252.08733305183,2916.91951783373,2216.28354198694,2482.84158639545,-0.0180583062588165,0.273754113944233,0.9708126458314,2776.39617580741,2453.5191728808,2614.95767434411
"ENSG00000140829","DHX38","protein_coding","+","chr16",1608.42564134568,1508.94807522007,1260.16978266141,1163.30299464346,1144.38512478959,1326.15448292023,1449.58326243237,1636.23171752233,1612.70985511367,1617.65028401108,-0.00362551056318894,0.821473623817483,0.977177661702061,1450.45751086343,1415.05473326854,1432.75612206599
"ENSG00000140830","TXNL4B","protein_coding","-","chr16",327.33231388782,470.357535117541,338.059558853281,398.776535097768,374.225555300228,373.527345746652,257.50272427298,372.983949151587,462.592437723685,300.182046423368,-0.0079356468306243,0.546111767882148,0.9708126458314,383.165482307383,351.942518007599,367.554000157491
"ENSG00000140853","NLRC5","protein_coding","+","chr16",4150.71703942149,4416.6101342974,3139.86732551765,2833.01805688782,2174.10942766513,2696.45803969605,3352.69928624198,3480.09439837392,3043.88414833266,3121.03814582646,-0.00353164574199047,0.76242857181113,0.971590509220263,3309.44375501633,3172.25544543578,3240.84960022606
"ENSG00000140854","KATNB1","protein_coding","+","chr16",362.916826125536,341.340423269605,359.798457855801,250.934899998508,214.676721464469,283.668797680541,292.661266910588,359.002353867222,288.705219395199,212.691693735757,0.00371901875812812,0.757040005348118,0.971496173397651,289.527633710327,303.751698350318,296.639666030323
"ENSG00000140876","NUDT7","protein_coding","+","chr16",65.8753281210242,67.6226327933198,77.8516447900504,92.0098146152794,95.7344415525128,69.9000758836128,46.3470963231989,64.9984998211682,84.6219816241775,108.669227242671,-0.00347602596157901,0.698030790540949,0.9708126458314,80.6400500712102,74.0860984821928,77.3630742767015
"ENSG00000140905","GCSH","protein_coding","-","chr16",511.935291078768,375.479644813608,382.870350489056,537.587877232845,317.768513893413,334.06747686641,384.695928707511,311.553437902692,216.571725138927,465.119073108562,-0.00642200901359301,0.545658926145686,0.9708126458314,404.761501984823,362.768361861535,383.764931923179
"ENSG00000140931","CMTM3","protein_coding","+","chr16",1356.2325107714,1414.15672519227,851.863178006106,842.847783914398,738.514665653061,842.091071312182,207.022459955641,222.822158388233,220.517017917107,244.28978674395,-0.000642362167059032,0.890597141915928,0.985861424067519,713.241505110207,674.829966460662,694.035735785434
"ENSG00000140939","NOL3","protein_coding","+","chr16",30.666448571297,42.0053541550241,68.0260764554724,81.0557432127245,98.7100985573605,121.524855178471,107.842316972895,100.231153478058,111.723784546832,177.188163586507,-0.00424926515564701,0.481099204595202,0.9708126458314,104.401053922157,83.3937450207713,93.8973994714641
"ENSG00000140941","MAP1LC3B","protein_coding","+","chr16",2022.77741557364,2043.35310100714,1856.47357278427,1723.80515179369,1794.76544001362,2181.39984580081,1459.5707180893,1582.35305527084,1298.49487472873,1614.03681198006,-0.0110466198331818,0.486561383910839,0.9708126458314,1828.98959317051,1686.41640423791,1757.70299870421
"ENSG00000140943","MBTPS1","protein_coding","-","chr16",1841.55600770977,2328.46904290218,1380.91846890374,1401.48961671351,1104.05619653855,1308.70730622486,1824.05353831467,2007.03615079325,1707.48185698341,1968.55954275754,-0.0114077699843951,0.35889019121316,0.9708126458314,1802.85233187827,1571.61321369003,1687.23277278415
"ENSG00000140948","ZCCHC14","protein_coding","-","chr16",525.73719314163,428.60562269923,234.413990628212,242.846370816331,193.979567757432,199.66245651545,182.136956087846,174.56154236023,167.919650693657,141.224670972225,0.00233912793425012,0.735470739332011,0.971496173397651,237.380132672693,260.837471661755,249.108802167224
"ENSG00000140950","MEAK7","protein_coding","-","chr16",430.662194521314,360.50810961302,370.15587250793,276.162970637263,373.30763491988,279.421727571754,323.541628548854,382.096656634132,340.795336681345,309.110179105723,0.019267708947676,0.241631817708965,0.9708126458314,321.459928712379,367.692533435865,344.576231074122
"ENSG00000140968","IRF8","protein_coding","+","chr16",1347.05092838704,1304.4360338467,2273.47342464183,2262.7495089998,2440.86845733928,2932.8749313811,3251.40902200416,3618.99236711562,3088.19917001885,3525.52276753991,-0.00409636197325029,0.649664450617839,0.9708126458314,2728.91512177663,2480.20020047823,2604.55766112743
"ENSG00000140983","RHOT2","protein_coding","+","chr16",1002.95004664532,1080.38830909387,928.222949296221,745.478987669224,492.95966850637,689.467332108246,760.551926685531,867.519854541164,956.223792693247,757.073451532058,-0.000214292820617653,0.997148511782734,0.9996194895925,827.985586988912,828.181676765338,828.083631877125
"ENSG00000140987","ZSCAN32","protein_coding","-","chr16",477.092564716082,621.054720422031,449.609846735478,440.90826088897,388.057162698922,382.34175633211,415.124225340661,523.094965095582,468.939730483623,440.584019477133,-0.0117104000276109,0.450222420041539,0.9708126458314,481.596744443165,439.764705994953,460.680725219059
"ENSG00000140988","RPS2","protein_coding","-","chr16",40773.1685629389,44817.3346961411,49213.6153394078,54262.0363647821,45258.1844334435,51332.0847455008,38059.1209039691,45898.0132014684,39170.1871732008,37720.0645605464,-0.0237502684744599,0.2948977403693,0.9708126458314,46805.9067136878,42494.855282592,44650.3809981399
"ENSG00000140990","NDUFB10","protein_coding","+","chr16",1030.98104454359,1131.48138310807,1167.36669537834,1139.91656544888,786.907427284005,953.458595708079,836.198452279696,953.433284139042,780.844017197286,818.036151100385,-0.0106899582303147,0.487849778489806,0.9708126458314,999.265195900893,920.459527336584,959.862361618738
"ENSG00000140992","PDPK1","protein_coding","+","chr16",1872.97151406105,2548.16159284158,1256.74614077857,1440.33444617742,1044.75709815433,1211.48014971315,1341.36315055497,1770.08141911907,1673.50013792321,1804.59028122882,-0.0145875075808885,0.221129415687156,0.9708126458314,1754.92957781601,1437.86760829443,1596.39859305522
"ENSG00000140993","TIGD7","protein_coding","-","chr16",237.401305009592,208.323348433819,158.991920477287,165.740520147559,207.850250931056,188.556128640288,126.647993283675,76.5084533742413,138.568723653429,98.8576905046473,0.00575237645277762,0.481235255073253,0.9708126458314,147.597228220111,173.892038671008,160.744633445559
"ENSG00000140995","DEF8","protein_coding","+","chr16",226.307668521825,248.214946610408,261.676663255489,278.296102038879,247.268791577149,261.408295947698,368.747801433086,456.227539022407,285.290879655511,364.050049940382,-0.0103646159845097,0.371437270594409,0.9708126458314,321.639386711955,277.858360888612,299.748873800283
"ENSG00000141002","TCF25","protein_coding","+","chr16",1501.94373864641,1428.02715408685,1015.63820679556,1034.78461852326,866.829215119984,1001.95252086698,1487.49097741139,1783.83837099561,1499.5201034641,1582.45999554496,-0.004865713560368,0.667675463077206,0.9708126458314,1366.21253200353,1274.28444828749,1320.24849014551
"ENSG00000141012","GALNS","protein_coding","-","chr16",118.555867492428,159.63177563206,76.7611394712787,90.4132439649308,38.4596814076636,77.1444885994723,159.909801331559,187.628415352017,181.830522894092,168.453190581354,-0.00343382477835465,0.580007711936329,0.9708126458314,136.654222825967,115.103402519404,125.878812672686
"ENSG00000141013","GAS8","protein_coding","+","chr16",96.7930481294467,144.964674065622,89.5215808325866,56.9589607775041,54.0332043799106,68.5291096485354,38.7083105289251,45.5776399325088,52.2009571197146,101.470836321072,-0.00475738429508433,0.459286930637851,0.9708126458314,83.5002441490484,66.2514201981167,74.8758321735826
"ENSG00000141026","MED9","protein_coding","+","chr17",357.867819281348,416.797870474584,311.314065352745,322.758732232664,205.736173367318,333.604218718778,241.407169929943,291.474611412543,257.743610379047,285.582170894629,-0.0168206035541812,0.206499505438115,0.9708126458314,330.04352074664,274.81376766208,302.42864420436
"ENSG00000141027","NCOR1","protein_coding","-","chr17",4303.7984958726,5309.92773778507,3551.64879607663,3801.57739155414,2862.6714883551,4106.15024425237,4267.3969420391,4751.44692355474,4058.82803189832,4724.06707630179,-0.0307564600377784,0.102184187879716,0.9708126458314,4538.63387468962,3808.86875084835,4173.75131276899
"ENSG00000141030","COPS3","protein_coding","-","chr17",1464.1045594923,1617.14811438477,1519.75077612783,1779.6182241531,1164.55210753693,1460.97229587774,1497.46497014651,1511.178249358,1193.51247035781,1621.82796854397,-0.0419473239634008,0.0762744151723851,0.9708126458314,1598.14897046352,1367.87697673227,1483.0129735979
"ENSG00000141034","GID4","protein_coding","+","chr17",329.984213472634,515.13640814066,286.746221911129,309.531019369576,286.051062812896,413.795122063092,234.3131606156,282.595071638212,245.567981875576,249.582053506798,-0.0173877079209556,0.138974815193501,0.9708126458314,354.127934943668,276.532528137567,315.330231540617
"ENSG00000141040","ZNF287","protein_coding","-","chr17",194.992380929544,172.929628724303,113.372862896202,226.076298733504,131.366809976392,240.139955869257,82.0707801440242,105.302554069208,129.427283052015,177.775610000529,-0.0140926518463487,0.113657262871351,0.9708126458314,184.44480947936,130.246023399635,157.345416439498
"ENSG00000141068","KSR1","protein_coding","+","chr17",6331.95719235957,7087.98825910136,3785.47811351071,3811.303712002,2859.31834273357,3588.69801303221,2451.68541076642,2748.3212586361,2809.62626201434,2562.58822004118,-0.00297612218435505,0.719692841347614,0.971237998222535,3959.77989256257,3647.61306427692,3803.69647841975
"ENSG00000141076","UTP4","protein_coding","+","chr16",1247.42037581949,1511.25284757115,1308.22991508678,1436.54962119986,864.034380392118,1086.10122757684,1064.2620202214,1261.76768664961,1036.82648769467,1067.25768121057,-0.0199779264022897,0.223659805459803,0.9708126458314,1272.58581284161,1104.15463584289,1188.37022434225
"ENSG00000141084","RANBP10","protein_coding","-","chr16",672.94987206458,814.000313269259,436.026129425156,402.538067702416,294.563984486723,417.10891437129,617.739424075795,624.352773935391,567.398753195856,545.771941060742,-0.00395021106142789,0.684000939986996,0.9708126458314,560.754402067819,517.735632649622,539.245017358721
"ENSG00000141086","CTRL","protein_coding","-","chr16",67.3721814077565,51.8462522226785,61.863203720181,77.2357243841479,35.9947176061894,40.0480290397436,36.1834482204087,51.1255575028554,72.803019725807,23.213238685268,0.00278717401010015,0.675058761175785,0.9708126458314,48.6937603669387,54.8433141360685,51.7685372515036
"ENSG00000141098","GFOD2","protein_coding","-","chr16",477.215891685092,610.297088094838,472.111774279813,520.642195825848,294.721134798007,371.150626355507,332.732318035185,406.055330686548,309.550457665465,399.600820235687,-0.0156389679202727,0.201786298388878,0.9708126458314,461.549212239686,377.266315292712,419.407763766199
"ENSG00000141101","NOB1","protein_coding","-","chr16",1563.88583271787,1647.34723445727,1565.25065316471,1683.77571241371,1637.5472365275,2099.15350916286,1454.96168441936,1776.99791130354,1389.54820694468,1550.58170668425,-0.0496657658637183,0.0834146314425113,0.9708126458314,1751.57121480433,1522.23872275482,1636.90496877957
"ENSG00000141127","PRPSAP2","protein_coding","+","chr17",1565.36665849165,1811.28544993889,1528.30792219987,1696.26496732286,1610.63202706561,1757.26633669616,1529.10805936014,1641.46216020129,1376.40088766188,1675.46048786498,-0.0776799340656596,0.0407533312969119,0.9708126458314,1716.34788040484,1521.96311095583,1619.15549568033
"ENSG00000141179","PCTP","protein_coding","+","chr17",847.994672476482,840.306211986911,463.447281763192,504.182245615295,454.465232262213,511.667485949057,343.722632820572,338.85617952283,270.60742838895,357.734668197428,-0.0022500255538953,0.774561812177073,0.972874812715279,510.549358254304,476.047449542282,493.298403898293
"ENSG00000141198","TOM1L1","protein_coding","+","chr17",1335.37007452864,1295.34955481062,765.414708337424,894.783052578113,719.299569115895,916.274804656955,212.465782517951,184.938817630086,196.701308971389,261.853017307068,-0.00110863166036666,0.813484560982434,0.976027166271659,710.639849396567,645.850288694261,678.245069045414
"ENSG00000141219","C17orf80","protein_coding","+","chr17",929.646400223501,1096.33056445224,783.742064610707,808.325175181991,666.587805429281,871.012356380964,746.475016630438,780.03763878264,658.830669316074,717.487939424801,-0.0169117005466323,0.295982002868978,0.9708126458314,854.638734844527,757.056391242,805.847563043264
"ENSG00000141232","TOB1","protein_coding","-","chr17",395.071464750025,425.807769292406,243.831222517138,225.075599173188,169.300229060608,257.220687966364,262.944873749833,333.089493392876,211.110638780442,235.048862823288,-0.00677903504271674,0.483885395127159,0.9708126458314,295.248482529624,256.451685771609,275.850084150617
"ENSG00000141252","VPS53","protein_coding","-","chr17",1413.8583006535,1261.48033649772,1068.78421702962,910.809813121469,717.509883334613,915.19625044688,1122.42061626846,1068.49270346477,1097.61069027015,1026.44063199993,0.00455621435863444,0.735865925959874,0.971496173397651,1036.48394710615,1084.03674151127,1060.26034430871
"ENSG00000141258","SGSM2","protein_coding","+","chr17",897.829556328665,685.47510282795,426.577060796351,483.86953683315,342.101212156763,346.43198077844,345.747607247992,466.03967569642,426.713980123343,353.69656301691,0.00174007557130284,0.843676539553331,0.97979812152296,467.102571830574,487.793883330623,477.448227580598
"ENSG00000141279","NPEPPS","protein_coding","+","chr17",3853.1754455701,4953.02480997034,3134.27221244522,2765.76982407184,3133.90325064047,3188.06829588053,2927.80231095459,3251.57120416914,2704.8580433948,3610.5785431566,-0.0143889085191052,0.334945427509731,0.9708126458314,3553.80253544969,3150.80225260104,3352.30239402536
"ENSG00000141293","SKAP1","protein_coding","-","chr17",220.064451834525,240.548450634237,338.556288498764,326.230231669163,330.360561460414,378.505935343193,688.561193333079,824.899026845421,716.751164317086,848.08563979675,-0.0028322240686605,0.657890477888907,0.9708126458314,523.653856857753,458.858731888774,491.256294373263
"ENSG00000141295","SCRN2","protein_coding","-","chr17",414.314987197978,406.113162331317,347.697559534892,412.884596040725,269.296678508796,379.5859820789,216.657412117674,199.564069121353,208.909290717452,190.004954352425,-0.00338894556379085,0.695821010826282,0.9708126458314,317.630552784944,291.375185615358,304.502869200151
"ENSG00000141298","SSH2","protein_coding","-","chr17",2873.20262992136,2471.42459756116,1781.92441022108,2107.27256175541,1912.02924473473,2704.03980525601,2388.9806677646,2500.12593273447,2065.64638939024,2662.99110744862,-0.0185517460832606,0.267240859294068,0.9708126458314,2489.17080095113,2204.3566684064,2346.76373467877
"ENSG00000141316","SPACA3","protein_coding","+","chr17",60.2614429699767,49.2512273500433,47.3151978422135,68.7300288125681,43.2397269935808,91.1574982536867,8.2523127939643,11.5733424072859,9.65937560521082,21.6403145829888,-0.00282307233468324,0.465660416940311,0.9708126458314,48.4704822813146,33.7456112409892,41.1080467611519
"ENSG00000141337","ARSG","protein_coding","+","chr17",266.42054944372,337.743250236387,139.51323943349,173.011786272321,157.43769609026,177.350364257451,198.406938899436,204.279466883663,222.541724615429,221.273427481728,-0.00597740610746321,0.528487495282514,0.9708126458314,222.73165902631,196.864029696467,209.797844361389
"ENSG00000141349","G6PC3","protein_coding","+","chr17",714.760743397293,746.927900101017,557.340486864824,461.202970874302,330.765863691771,415.879360060521,340.184065816624,502.050194020069,376.734187993614,420.80938018635,-0.00469967347807461,0.630495939790341,0.9708126458314,509.373961048452,463.957069552825,486.665515300639
"ENSG00000141367","CLTC","protein_coding","+","chr17",13254.2779446702,14502.8133880171,10656.8911798725,10807.4779869035,8359.40285842369,11280.6845681181,11025.3225732654,10631.5381031004,9359.81986113672,11464.650314954,-0.0173222044558435,0.313740251999972,0.9708126458314,11737.4328722186,10531.1428834737,11134.2878778462
"ENSG00000141376","BCAS3","protein_coding","+","chr17",437.179887831237,564.445029392448,367.862297668988,371.703295753637,431.528546401857,371.349477916543,220.243894234653,173.8720521132,204.839126358676,150.044350105903,0.000539968396571901,0.942044844888047,0.993821425122912,326.282841056346,332.330750499082,329.306795777714
"ENSG00000141378","PTRH2","protein_coding","-","chr17",506.45725474043,647.086806844982,661.082873548158,721.65638903034,526.093260645491,634.993939683107,543.888903417764,584.523065495587,520.226688220253,566.206425439082,-0.0301869260502077,0.14866116708874,0.9708126458314,630.89332529862,551.549796114419,591.221560706519
"ENSG00000141380","SS18","protein_coding","-","chr18",2648.33053780072,2747.81519505184,1961.72678298473,2094.63996873752,1454.88889507934,1772.85699595647,3262.70226972121,3282.8654296352,2793.31407021814,3313.48482045322,-0.00513193324353837,0.627063033190891,0.9708126458314,2642.33248196685,2424.19251116083,2533.26249656384
"ENSG00000141384","TAF4B","protein_coding","+","chr18",1323.34115337914,1437.18648685967,1015.0737766937,1042.60477238928,874.801166077925,1079.60955605389,1512.79535438329,1580.50635204411,1309.68876724561,1558.66097079029,-0.00976265659541077,0.458628404489666,0.9708126458314,1339.71362762745,1207.14004355593,1273.42683559169
"ENSG00000141385","AFG3L2","protein_coding","-","chr18",2617.54851903048,2732.04897750704,2256.82853586479,2804.09367997393,2063.57743288415,2404.5443787128,1799.49258770973,2044.21940776721,1859.33963818623,2222.89593509706,-0.0238971589763975,0.179856385063318,0.9708126458314,2441.56047581161,2119.35734273508,2280.45890927334
"ENSG00000141391","PRELID3A","protein_coding","+","chr18",75.6899469743564,41.9402864327121,64.1216060674982,85.5190829428302,45.3938556331404,70.8503964890615,56.1337689799202,41.1951424173136,64.6379724687743,63.2117032911531,0.000257259619250461,0.960080353115631,0.994375218266308,60.5433223146141,61.1954300247379,60.869376169676
